Area;Perimeter;MajorAxisLength;MinorAxisLength;AspectRation;Eccentricity;ConvexArea;EquivDiameter;Extent;Solidity;roundness;Compactness;ShapeFactor1;ShapeFactor2;ShapeFactor3;ShapeFactor4;Class
40804,00;790,80;323,48;163,29;1,98;0,86;41636,00;227,93;0,79;0,98;0,82;0,70;0,01;0,00;0,50;0,98;HOROZ
40804,00;790,80;323,48;163,29;1,98;0,86;41636,00;227,93;0,79;0,98;0,82;0,70;0,01;0,00;0,50;0,98;HOROZ
41043,00;797,81;331,24;158,55;2,09;0,88;41600,00;228,60;0,62;0,99;0,81;0,69;0,01;0,00;0,48;1,00;HOROZ
41086,00;807,20;333,03;158,28;2,10;0,88;41693,00;228,72;0,61;0,99;0,79;0,69;0,01;0,00;0,47;0,99;HOROZ
41102,00;792,16;326,23;161,04;2,03;0,87;41550,00;228,76;0,67;0,99;0,82;0,70;0,01;0,00;0,49;1,00;HOROZ
41114,00;803,23;339,56;154,67;2,20;0,89;41547,00;228,80;0,79;0,99;0,80;0,67;0,01;0,00;0,45;1,00;HOROZ
41122,00;780,31;308,89;170,79;1,81;0,83;41692,00;228,82;0,73;0,99;0,85;0,74;0,01;0,00;0,55;0,99;HOROZ
41127,00;783,80;310,51;169,28;1,83;0,84;41668,00;228,83;0,81;0,99;0,84;0,74;0,01;0,00;0,54;1,00;HOROZ
41155,00;781,34;311,29;169,20;1,84;0,84;41661,00;228,91;0,75;0,99;0,85;0,74;0,01;0,00;0,54;0,99;HOROZ
41210,00;802,19;303,23;178,93;1,69;0,81;42802,00;229,06;0,78;0,96;0,80;0,76;0,01;0,00;0,57;0,97;HOROZ
41237,00;799,83;325,41;162,95;2,00;0,87;41914,00;229,14;0,64;0,98;0,81;0,70;0,01;0,00;0,50;0,99;HOROZ
41239,00;815,07;336,22;157,20;2,14;0,88;41825,00;229,14;0,62;0,99;0,78;0,68;0,01;0,00;0,46;0,99;HOROZ
41240,00;798,72;315,69;167,50;1,88;0,85;41796,00;229,15;0,61;0,99;0,81;0,73;0,01;0,00;0,53;0,99;HOROZ
41244,00;790,99;328,30;160,48;2,05;0,87;41710,00;229,16;0,81;0,99;0,83;0,70;0,01;0,00;0,49;1,00;HOROZ
41246,00;818,33;315,14;167,64;1,88;0,85;42065,00;229,16;0,70;0,98;0,77;0,73;0,01;0,00;0,53;0,99;HOROZ
41360,00;797,73;318,66;165,88;1,92;0,85;41858,00;229,48;0,66;0,99;0,82;0,72;0,01;0,00;0,52;1,00;HOROZ
41384,00;812,20;316,06;167,59;1,89;0,85;42028,00;229,55;0,63;0,98;0,79;0,73;0,01;0,00;0,53;0,99;HOROZ
41469,00;792,83;316,89;167,52;1,89;0,85;41936,00;229,78;0,66;0,99;0,83;0,73;0,01;0,00;0,53;0,99;HOROZ
41486,00;753,17;278,31;190,36;1,46;0,73;41862,00;229,83;0,81;0,99;0,92;0,83;0,01;0,00;0,68;1,00;HOROZ
41548,00;813,42;321,64;165,86;1,94;0,86;42304,00;230,00;0,66;0,98;0,79;0,72;0,01;0,00;0,51;0,99;HOROZ
41774,00;797,02;308,95;172,91;1,79;0,83;42522,00;230,63;0,65;0,98;0,83;0,75;0,01;0,00;0,56;1,00;HOROZ
41856,00;821,13;324,39;164,89;1,97;0,86;42439,00;230,85;0,63;0,99;0,78;0,71;0,01;0,00;0,51;1,00;HOROZ
41857,00;799,30;317,50;169,33;1,88;0,85;42538,00;230,85;0,70;0,98;0,82;0,73;0,01;0,00;0,53;0,99;HOROZ
41898,00;797,56;315,94;169,89;1,86;0,84;42521,00;230,97;0,67;0,99;0,83;0,73;0,01;0,00;0,53;0,99;HOROZ
41978,00;821,86;337,17;160,04;2,11;0,88;42593,00;231,19;0,68;0,99;0,78;0,69;0,01;0,00;0,47;0,99;HOROZ
41978,00;821,86;337,17;160,04;2,11;0,88;42593,00;231,19;0,68;0,99;0,78;0,69;0,01;0,00;0,47;0,99;HOROZ
41981,00;811,44;327,09;165,03;1,98;0,86;42648,00;231,20;0,60;0,98;0,80;0,71;0,01;0,00;0,50;0,99;HOROZ
41981,00;844,49;334,48;161,09;2,08;0,88;42857,00;231,20;0,61;0,98;0,74;0,69;0,01;0,00;0,48;0,99;HOROZ
41994,00;775,15;298,28;179,87;1,66;0,80;42467,00;231,23;0,69;0,99;0,88;0,78;0,01;0,00;0,60;1,00;HOROZ
42002,00;785,56;303,66;177,20;1,71;0,81;42673,00;231,25;0,66;0,98;0,86;0,76;0,01;0,00;0,58;0,99;HOROZ
42045,00;842,55;347,55;156,89;2,22;0,89;42836,00;231,37;0,67;0,98;0,74;0,67;0,01;0,00;0,44;0,98;HOROZ
42072,00;806,72;328,71;165,76;1,98;0,86;42898,00;231,45;0,68;0,98;0,81;0,70;0,01;0,00;0,50;0,98;HOROZ
42156,00;815,25;335,20;160,94;2,08;0,88;42586,00;231,68;0,83;0,99;0,80;0,69;0,01;0,00;0,48;0,99;HOROZ
42156,00;815,25;335,20;160,94;2,08;0,88;42586,00;231,68;0,83;0,99;0,80;0,69;0,01;0,00;0,48;0,99;HOROZ
42186,00;821,02;317,69;170,18;1,87;0,84;42921,00;231,76;0,82;0,98;0,79;0,73;0,01;0,00;0,53;0,99;HOROZ
42193,00;811,10;318,94;169,10;1,89;0,85;42842,00;231,78;0,75;0,98;0,81;0,73;0,01;0,00;0,53;1,00;HOROZ
42260,00;823,15;333,45;162,24;2,06;0,87;42828,00;231,96;0,71;0,99;0,78;0,70;0,01;0,00;0,48;0,99;HOROZ
42373,00;836,82;333,02;162,74;2,05;0,87;43049,00;232,27;0,81;0,98;0,76;0,70;0,01;0,00;0,49;1,00;HOROZ
42389,00;805,94;327,98;167,20;1,96;0,86;43060,00;232,32;0,78;0,98;0,82;0,71;0,01;0,00;0,50;0,98;HOROZ
42402,00;800,75;318,29;171,80;1,85;0,84;43064,00;232,35;0,70;0,98;0,83;0,73;0,01;0,00;0,53;0,99;HOROZ
42450,00;828,12;347,95;156,47;2,22;0,89;42820,00;232,48;0,61;0,99;0,78;0,67;0,01;0,00;0,45;0,99;HOROZ
42450,00;828,12;347,95;156,47;2,22;0,89;42820,00;232,48;0,61;0,99;0,78;0,67;0,01;0,00;0,45;0,99;HOROZ
42505,00;805,21;323,51;167,80;1,93;0,85;43079,00;232,64;0,68;0,99;0,82;0,72;0,01;0,00;0,52;1,00;HOROZ
42552,00;793,74;313,31;174,19;1,80;0,83;43067,00;232,76;0,65;0,99;0,85;0,74;0,01;0,00;0,55;0,99;HOROZ
42614,00;804,84;327,29;166,79;1,96;0,86;43188,00;232,93;0,73;0,99;0,83;0,71;0,01;0,00;0,51;0,99;HOROZ
42642,00;806,49;324,36;168,62;1,92;0,85;43163,00;233,01;0,81;0,99;0,82;0,72;0,01;0,00;0,52;0,99;HOROZ
42670,00;791,46;293,88;185,54;1,58;0,78;43350,00;233,09;0,71;0,98;0,86;0,79;0,01;0,00;0,63;1,00;HOROZ
42678,00;822,71;340,95;160,86;2,12;0,88;43227,00;233,11;0,84;0,99;0,79;0,68;0,01;0,00;0,47;0,99;HOROZ
42693,00;787,18;309,58;177,29;1,75;0,82;43246,00;233,15;0,81;0,99;0,87;0,75;0,01;0,00;0,57;0,99;HOROZ
42708,00;834,59;350,37;155,80;2,25;0,90;43198,00;233,19;0,81;0,99;0,77;0,67;0,01;0,00;0,44;1,00;HOROZ
42710,00;816,69;335,84;163,67;2,05;0,87;43315,00;233,20;0,81;0,99;0,80;0,69;0,01;0,00;0,48;0,99;HOROZ
42757,00;832,74;339,14;162,05;2,09;0,88;43391,00;233,32;0,60;0,99;0,77;0,69;0,01;0,00;0,47;0,99;HOROZ
42774,00;780,82;292,55;187,04;1,56;0,77;43284,00;233,37;0,72;0,99;0,88;0,80;0,01;0,00;0,64;1,00;HOROZ
42780,00;801,21;322,59;169,39;1,90;0,85;43293,00;233,39;0,80;0,99;0,84;0,72;0,01;0,00;0,52;1,00;HOROZ
42818,00;828,99;334,98;163,37;2,05;0,87;43434,00;233,49;0,62;0,99;0,78;0,70;0,01;0,00;0,49;1,00;HOROZ
42857,00;816,25;339,00;161,42;2,10;0,88;43328,00;233,60;0,73;0,99;0,81;0,69;0,01;0,00;0,47;1,00;HOROZ
43000,00;968,54;348,52;158,32;2,20;0,89;44715,00;233,99;0,67;0,96;0,58;0,67;0,01;0,00;0,45;0,99;HOROZ
43015,00;825,52;341,44;161,43;2,12;0,88;43627,00;234,03;0,71;0,99;0,79;0,69;0,01;0,00;0,47;0,99;HOROZ
43029,00;812,61;323,97;170,32;1,90;0,85;43500,00;234,06;0,74;0,99;0,82;0,72;0,01;0,00;0,52;0,99;HOROZ
43077,00;830,70;349,04;158,77;2,20;0,89;43755,00;234,20;0,77;0,98;0,78;0,67;0,01;0,00;0,45;0,99;HOROZ
43099,00;815,39;328,23;168,61;1,95;0,86;43710,00;234,25;0,70;0,99;0,81;0,71;0,01;0,00;0,51;0,99;HOROZ
43099,00;815,39;328,23;168,61;1,95;0,86;43710,00;234,25;0,70;0,99;0,81;0,71;0,01;0,00;0,51;0,99;HOROZ
43114,00;823,48;336,20;165,31;2,03;0,87;43778,00;234,30;0,60;0,98;0,80;0,70;0,01;0,00;0,49;0,99;HOROZ
43126,00;816,93;337,61;163,39;2,07;0,88;43547,00;234,33;0,82;0,99;0,81;0,69;0,01;0,00;0,48;1,00;HOROZ
43136,00;819,64;324,60;172,25;1,88;0,85;44239,00;234,36;0,65;0,98;0,81;0,72;0,01;0,00;0,52;0,98;HOROZ
43185,00;810,95;325,52;170,72;1,91;0,85;43737,00;234,49;0,87;0,99;0,83;0,72;0,01;0,00;0,52;0,99;HOROZ
43192,00;800,21;314,05;176,54;1,78;0,83;43717,00;234,51;0,80;0,99;0,85;0,75;0,01;0,00;0,56;0,99;HOROZ
43204,00;839,53;346,34;159,81;2,17;0,89;43959,00;234,54;0,65;0,98;0,77;0,68;0,01;0,00;0,46;0,99;HOROZ
43279,00;843,07;336,28;164,67;2,04;0,87;43813,00;234,74;0,61;0,99;0,77;0,70;0,01;0,00;0,49;1,00;HOROZ
43409,00;831,02;338,53;163,73;2,07;0,88;44050,00;235,10;0,61;0,99;0,79;0,69;0,01;0,00;0,48;1,00;HOROZ
43418,00;814,87;322,25;172,50;1,87;0,84;44045,00;235,12;0,70;0,99;0,82;0,73;0,01;0,00;0,53;0,99;HOROZ
43493,00;834,83;335,06;166,84;2,01;0,87;44332,00;235,32;0,60;0,98;0,78;0,70;0,01;0,00;0,49;0,99;HOROZ
43518,00;905,77;348,72;159,60;2,18;0,89;44595,00;235,39;0,57;0,98;0,67;0,68;0,01;0,00;0,46;1,00;HOROZ
43533,00;820,62;333,80;167,48;1,99;0,87;44179,00;235,43;0,82;0,99;0,81;0,71;0,01;0,00;0,50;0,99;HOROZ
43548,00;846,55;347,44;163,96;2,12;0,88;45022,00;235,47;0,66;0,97;0,76;0,68;0,01;0,00;0,46;0,97;HOROZ
43554,00;828,29;339,22;164,77;2,06;0,87;44186,00;235,49;0,65;0,99;0,80;0,69;0,01;0,00;0,48;0,99;HOROZ
43693,00;817,65;328,28;170,72;1,92;0,85;44262,00;235,86;0,80;0,99;0,82;0,72;0,01;0,00;0,52;0,99;HOROZ
43717,00;819,23;330,96;169,31;1,95;0,86;44186,00;235,93;0,83;0,99;0,82;0,71;0,01;0,00;0,51;0,99;HOROZ
43743,00;829,88;345,64;162,24;2,13;0,88;44261,00;236,00;0,70;0,99;0,80;0,68;0,01;0,00;0,47;0,99;HOROZ
43743,00;830,35;338,57;165,89;2,04;0,87;44514,00;236,00;0,66;0,98;0,80;0,70;0,01;0,00;0,49;0,99;HOROZ
43746,00;836,69;339,35;165,41;2,05;0,87;44442,00;236,01;0,71;0,98;0,79;0,70;0,01;0,00;0,48;0,99;HOROZ
43746,00;836,69;339,35;165,41;2,05;0,87;44442,00;236,01;0,71;0,98;0,79;0,70;0,01;0,00;0,48;0,99;HOROZ
43779,00;837,56;349,47;160,00;2,18;0,89;44241,00;236,10;0,80;0,99;0,78;0,68;0,01;0,00;0,46;1,00;HOROZ
43832,00;836,57;340,05;165,03;2,06;0,87;44421,00;236,24;0,82;0,99;0,79;0,69;0,01;0,00;0,48;0,99;HOROZ
43844,00;826,34;338,90;165,76;2,04;0,87;44434,00;236,27;0,82;0,99;0,81;0,70;0,01;0,00;0,49;0,99;HOROZ
43844,00;826,34;338,90;165,76;2,04;0,87;44434,00;236,27;0,82;0,99;0,81;0,70;0,01;0,00;0,49;0,99;HOROZ
43848,00;845,05;343,31;164,03;2,09;0,88;44478,00;236,28;0,67;0,99;0,77;0,69;0,01;0,00;0,47;0,99;HOROZ
43871,00;814,60;328,48;170,90;1,92;0,85;44373,00;236,34;0,64;0,99;0,83;0,72;0,01;0,00;0,52;1,00;HOROZ
43886,00;773,79;289,90;193,32;1,50;0,75;44317,00;236,38;0,76;0,99;0,92;0,82;0,01;0,00;0,66;1,00;HOROZ
43900,00;839,18;347,18;162,24;2,14;0,88;44449,00;236,42;0,75;0,99;0,78;0,68;0,01;0,00;0,46;0,99;HOROZ
43912,00;844,20;354,30;159,68;2,22;0,89;44602,00;236,45;0,70;0,98;0,77;0,67;0,01;0,00;0,45;0,99;HOROZ
43914,00;833,35;341,73;164,64;2,08;0,88;44402,00;236,46;0,59;0,99;0,79;0,69;0,01;0,00;0,48;0,99;HOROZ
43918,00;824,22;340,09;164,97;2,06;0,87;44470,00;236,47;0,69;0,99;0,81;0,70;0,01;0,00;0,48;1,00;HOROZ
43924,00;834,16;345,42;163,00;2,12;0,88;44618,00;236,49;0,71;0,98;0,79;0,68;0,01;0,00;0,47;0,99;HOROZ
43955,00;805,06;313,76;180,41;1,74;0,82;44903,00;236,57;0,71;0,98;0,85;0,75;0,01;0,00;0,57;0,99;HOROZ
43978,00;836,88;331,89;169,55;1,96;0,86;44747,00;236,63;0,64;0,98;0,79;0,71;0,01;0,00;0,51;1,00;HOROZ
43991,00;808,66;320,69;177,05;1,81;0,83;45031,00;236,67;0,75;0,98;0,85;0,74;0,01;0,00;0,54;0,99;HOROZ
44020,00;822,52;335,12;168,16;1,99;0,86;44553,00;236,74;0,80;0,99;0,82;0,71;0,01;0,00;0,50;0,99;HOROZ
44029,00;823,82;327,69;172,20;1,90;0,85;44653,00;236,77;0,70;0,99;0,82;0,72;0,01;0,00;0,52;0,99;HOROZ
44049,00;812,82;322,75;176,28;1,83;0,84;44699,00;236,82;0,82;0,99;0,84;0,73;0,01;0,00;0,54;0,99;HOROZ
44074,00;841,28;338,66;167,22;2,03;0,87;44765,00;236,89;0,63;0,98;0,78;0,70;0,01;0,00;0,49;0,99;HOROZ
44120,00;809,20;324,54;174,77;1,86;0,84;44690,00;237,01;0,80;0,99;0,85;0,73;0,01;0,00;0,53;0,99;HOROZ
44154,00;819,80;340,65;166,25;2,05;0,87;44617,00;237,10;0,83;0,99;0,83;0,70;0,01;0,00;0,48;0,99;HOROZ
44171,00;826,19;343,41;163,97;2,09;0,88;44634,00;237,15;0,77;0,99;0,81;0,69;0,01;0,00;0,48;1,00;HOROZ
44258,00;832,58;334,90;169,47;1,98;0,86;44909,00;237,38;0,66;0,99;0,80;0,71;0,01;0,00;0,50;0,99;HOROZ
44362,00;845,28;350,77;161,63;2,17;0,89;44851,00;237,66;0,58;0,99;0,78;0,68;0,01;0,00;0,46;1,00;HOROZ
44375,00;843,95;350,68;161,74;2,17;0,89;44978,00;237,70;0,59;0,99;0,78;0,68;0,01;0,00;0,46;1,00;HOROZ
44389,00;825,92;316,66;180,17;1,76;0,82;45118,00;237,73;0,65;0,98;0,82;0,75;0,01;0,00;0,56;0,99;HOROZ
44392,00;848,68;359,51;158,17;2,27;0,90;45043,00;237,74;0,81;0,99;0,77;0,66;0,01;0,00;0,44;0,99;HOROZ
44399,00;828,05;341,54;166,36;2,05;0,87;44950,00;237,76;0,80;0,99;0,81;0,70;0,01;0,00;0,48;0,99;HOROZ
44492,00;822,87;336,98;168,65;2,00;0,87;44949,00;238,01;0,65;0,99;0,83;0,71;0,01;0,00;0,50;1,00;HOROZ
44535,00;856,04;346,89;165,68;2,09;0,88;45306,00;238,13;0,60;0,98;0,76;0,69;0,01;0,00;0,47;0,99;HOROZ
44562,00;850,14;343,52;168,02;2,04;0,87;45393,00;238,20;0,61;0,98;0,77;0,69;0,01;0,00;0,48;0,98;HOROZ
44594,00;846,72;353,86;161,59;2,19;0,89;45211,00;238,28;0,75;0,99;0,78;0,67;0,01;0,00;0,45;0,99;HOROZ
44606,00;829,62;339,28;168,28;2,02;0,87;45224,00;238,32;0,71;0,99;0,81;0,70;0,01;0,00;0,49;0,99;HOROZ
44608,00;859,48;329,86;175,17;1,88;0,85;45446,00;238,32;0,85;0,98;0,76;0,72;0,01;0,00;0,52;0,98;HOROZ
44614,00;850,43;351,27;162,31;2,16;0,89;45243,00;238,34;0,63;0,99;0,78;0,68;0,01;0,00;0,46;1,00;HOROZ
44614,00;850,43;351,27;162,31;2,16;0,89;45243,00;238,34;0,63;0,99;0,78;0,68;0,01;0,00;0,46;1,00;HOROZ
44648,00;808,73;310,63;183,91;1,69;0,81;45229,00;238,43;0,75;0,99;0,86;0,77;0,01;0,00;0,59;1,00;HOROZ
44648,00;833,62;350,29;162,91;2,15;0,89;45149,00;238,43;0,81;0,99;0,81;0,68;0,01;0,00;0,46;1,00;HOROZ
44701,00;850,20;349,48;164,44;2,13;0,88;45295,00;238,57;0,58;0,99;0,78;0,68;0,01;0,00;0,47;0,99;HOROZ
44704,00;847,54;360,19;158,39;2,27;0,90;45127,00;238,58;0,74;0,99;0,78;0,66;0,01;0,00;0,44;1,00;HOROZ
44710,00;832,12;332,07;171,96;1,93;0,86;45234,00;238,59;0,69;0,99;0,81;0,72;0,01;0,00;0,52;1,00;HOROZ
44710,00;832,12;332,07;171,96;1,93;0,86;45234,00;238,59;0,69;0,99;0,81;0,72;0,01;0,00;0,52;1,00;HOROZ
44737,00;847,58;345,09;166,10;2,08;0,88;45395,00;238,66;0,62;0,99;0,78;0,69;0,01;0,00;0,48;0,99;HOROZ
44738,00;810,87;324,99;175,68;1,85;0,84;45116,00;238,67;0,80;0,99;0,86;0,73;0,01;0,00;0,54;1,00;HOROZ
44785,00;839,91;334,75;174,67;1,92;0,85;46109,00;238,79;0,74;0,97;0,80;0,71;0,01;0,00;0,51;0,98;HOROZ
44787,00;861,81;344,33;166,18;2,07;0,88;45406,00;238,80;0,81;0,99;0,76;0,69;0,01;0,00;0,48;1,00;HOROZ
44799,00;1005,55;362,45;157,99;2,29;0,90;46552,00;238,83;0,65;0,96;0,56;0,66;0,01;0,00;0,43;1,00;HOROZ
44805,00;841,09;311,84;185,33;1,68;0,80;45487,00;238,85;0,65;0,99;0,80;0,77;0,01;0,00;0,59;0,99;HOROZ
44846,00;832,16;342,39;168,04;2,04;0,87;45356,00;238,96;0,69;0,99;0,81;0,70;0,01;0,00;0,49;0,99;HOROZ
44870,00;846,28;354,60;161,64;2,19;0,89;45511,00;239,02;0,72;0,99;0,79;0,67;0,01;0,00;0,45;1,00;HOROZ
44875,00;853,49;351,01;164,53;2,13;0,88;45627,00;239,03;0,65;0,98;0,77;0,68;0,01;0,00;0,46;0,99;HOROZ
44904,00;826,44;317,43;181,16;1,75;0,82;45676,00;239,11;0,68;0,98;0,83;0,75;0,01;0,00;0,57;0,99;HOROZ
44963,00;878,72;365,08;157,33;2,32;0,90;45613,00;239,27;0,80;0,99;0,73;0,66;0,01;0,00;0,43;1,00;HOROZ
45005,00;837,61;341,76;170,37;2,01;0,87;45807,00;239,38;0,65;0,98;0,81;0,70;0,01;0,00;0,49;0,98;HOROZ
45030,00;842,59;343,63;168,22;2,04;0,87;45623,00;239,45;0,63;0,99;0,80;0,70;0,01;0,00;0,49;0,99;HOROZ
45032,00;836,40;338,16;171,57;1,97;0,86;45647,00;239,45;0,68;0,99;0,81;0,71;0,01;0,00;0,50;0,99;HOROZ
45102,00;865,77;347,78;167,21;2,08;0,88;45917,00;239,64;0,67;0,98;0,76;0,69;0,01;0,00;0,47;0,99;HOROZ
45104,00;820,47;331,23;174,05;1,90;0,85;45620,00;239,64;0,63;0,99;0,84;0,72;0,01;0,00;0,52;1,00;HOROZ
45131,00;840,08;347,60;167,37;2,08;0,88;45781,00;239,71;0,73;0,99;0,80;0,69;0,01;0,00;0,48;0,99;HOROZ
45149,00;855,29;358,11;165,27;2,17;0,89;47022,00;239,76;0,80;0,96;0,78;0,67;0,01;0,00;0,45;0,97;HOROZ
45200,00;873,21;357,13;162,86;2,19;0,89;45850,00;239,90;0,75;0,99;0,74;0,67;0,01;0,00;0,45;0,99;HOROZ
45210,00;841,53;341,71;169,52;2,02;0,87;45836,00;239,92;0,66;0,99;0,80;0,70;0,01;0,00;0,49;0,99;HOROZ
45226,00;827,48;338,23;170,77;1,98;0,86;45753,00;239,97;0,63;0,99;0,83;0,71;0,01;0,00;0,50;1,00;HOROZ
45236,00;824,06;334,33;172,79;1,93;0,86;45823,00;239,99;0,79;0,99;0,84;0,72;0,01;0,00;0,52;1,00;HOROZ
45257,00;888,85;361,56;159,96;2,26;0,90;45957,00;240,05;0,62;0,98;0,72;0,66;0,01;0,00;0,44;1,00;HOROZ
45280,00;846,15;353,49;164,32;2,15;0,89;45912,00;240,11;0,62;0,99;0,79;0,68;0,01;0,00;0,46;0,99;HOROZ
45297,00;854,18;341,55;169,67;2,01;0,87;46087,00;240,15;0,63;0,98;0,78;0,70;0,01;0,00;0,49;1,00;HOROZ
45369,00;834,30;338,99;171,60;1,98;0,86;45987,00;240,34;0,76;0,99;0,82;0,71;0,01;0,00;0,50;0,99;HOROZ
45401,00;838,24;346,70;167,58;2,07;0,88;45999,00;240,43;0,79;0,99;0,81;0,69;0,01;0,00;0,48;0,99;HOROZ
45407,00;835,03;341,12;170,14;2,00;0,87;46053,00;240,45;0,64;0,99;0,82;0,70;0,01;0,00;0,50;1,00;HOROZ
45413,00;851,18;356,48;162,74;2,19;0,89;46013,00;240,46;0,69;0,99;0,79;0,67;0,01;0,00;0,46;1,00;HOROZ
45469,00;848,02;357,51;162,42;2,20;0,89;45920,00;240,61;0,66;0,99;0,79;0,67;0,01;0,00;0,45;1,00;HOROZ
45470,00;842,28;339,41;173,56;1,96;0,86;46378,00;240,61;0,63;0,98;0,81;0,71;0,01;0,00;0,50;0,98;HOROZ
45471,00;848,86;346,40;168,72;2,05;0,87;46192,00;240,61;0,78;0,98;0,79;0,69;0,01;0,00;0,48;0,99;HOROZ
45473,00;834,56;335,93;173,67;1,93;0,86;46244,00;240,62;0,78;0,98;0,82;0,72;0,01;0,00;0,51;0,99;HOROZ
45478,00;838,04;331,84;176,28;1,88;0,85;46206,00;240,63;0,61;0,98;0,81;0,73;0,01;0,00;0,53;0,99;HOROZ
45478,00;838,04;331,84;176,28;1,88;0,85;46206,00;240,63;0,61;0,98;0,81;0,73;0,01;0,00;0,53;0,99;HOROZ
45518,00;859,94;322,29;189,29;1,70;0,81;47963,00;240,74;0,66;0,95;0,77;0,75;0,01;0,00;0,56;0,95;HOROZ
45525,00;840,70;348,65;166,80;2,09;0,88;46054,00;240,76;0,74;0,99;0,81;0,69;0,01;0,00;0,48;1,00;HOROZ
45525,00;853,65;358,83;162,03;2,21;0,89;46116,00;240,76;0,67;0,99;0,79;0,67;0,01;0,00;0,45;1,00;HOROZ
45554,00;854,45;358,56;162,21;2,21;0,89;46189,00;240,83;0,70;0,99;0,78;0,67;0,01;0,00;0,45;1,00;HOROZ
45606,00;855,19;342,06;171,39;2,00;0,87;46331,00;240,97;0,78;0,98;0,78;0,70;0,01;0,00;0,50;0,99;HOROZ
45609,00;834,65;341,09;172,59;1,98;0,86;46157,00;240,98;0,79;0,99;0,82;0,71;0,01;0,00;0,50;0,99;HOROZ
45631,00;840,96;321,92;182,73;1,76;0,82;46505,00;241,04;0,65;0,98;0,81;0,75;0,01;0,00;0,56;0,99;HOROZ
45654,00;857,77;343,33;169,91;2,02;0,87;46271,00;241,10;0,80;0,99;0,78;0,70;0,01;0,00;0,49;1,00;HOROZ
45654,00;828,52;340,13;171,86;1,98;0,86;46355,00;241,10;0,71;0,98;0,84;0,71;0,01;0,00;0,50;0,99;HOROZ
45666,00;870,02;350,54;166,39;2,11;0,88;46356,00;241,13;0,61;0,99;0,76;0,69;0,01;0,00;0,47;1,00;HOROZ
45720,00;860,36;342,50;171,55;2,00;0,87;46478,00;241,27;0,64;0,98;0,78;0,70;0,01;0,00;0,50;0,99;HOROZ
45805,00;859,28;350,60;167,09;2,10;0,88;46453,00;241,50;0,64;0,99;0,78;0,69;0,01;0,00;0,47;1,00;HOROZ
45816,00;859,13;338,74;173,17;1,96;0,86;46674,00;241,53;0,79;0,98;0,78;0,71;0,01;0,00;0,51;0,99;HOROZ
45817,00;862,12;333,46;175,91;1,90;0,85;46654,00;241,53;0,76;0,98;0,77;0,72;0,01;0,00;0,52;0,99;HOROZ
45864,00;844,25;334,58;175,91;1,90;0,85;46714,00;241,65;0,74;0,98;0,81;0,72;0,01;0,00;0,52;0,99;HOROZ
45887,00;839,12;339,74;173,01;1,96;0,86;46394,00;241,71;0,62;0,99;0,82;0,71;0,01;0,00;0,51;0,99;HOROZ
45908,00;827,01;336,12;174,79;1,92;0,85;46390,00;241,77;0,76;0,99;0,84;0,72;0,01;0,00;0,52;0,99;HOROZ
45915,00;817,89;324,10;181,55;1,79;0,83;46477,00;241,79;0,76;0,99;0,86;0,75;0,01;0,00;0,56;0,99;HOROZ
45918,00;842,45;350,36;167,59;2,09;0,88;46281,00;241,79;0,79;0,99;0,81;0,69;0,01;0,00;0,48;1,00;HOROZ
45928,00;858,37;353,57;167,98;2,10;0,88;46692,00;241,82;0,80;0,98;0,78;0,68;0,01;0,00;0,47;0,98;HOROZ
45942,00;847,44;349,21;168,00;2,08;0,88;46485,00;241,86;0,79;0,99;0,80;0,69;0,01;0,00;0,48;1,00;HOROZ
45968,00;841,04;346,63;169,44;2,05;0,87;46394,00;241,93;0,69;0,99;0,82;0,70;0,01;0,00;0,49;1,00;HOROZ
45968,00;838,33;339,33;174,23;1,95;0,86;46698,00;241,93;0,71;0,98;0,82;0,71;0,01;0,00;0,51;0,99;HOROZ
46056,00;859,40;359,39;163,46;2,20;0,89;46532,00;242,16;0,78;0,99;0,78;0,67;0,01;0,00;0,45;1,00;HOROZ
46062,00;856,67;346,97;171,97;2,02;0,87;47106,00;242,17;0,81;0,98;0,79;0,70;0,01;0,00;0,49;0,98;HOROZ
46067,00;855,70;350,70;167,97;2,09;0,88;46689,00;242,19;0,80;0,99;0,79;0,69;0,01;0,00;0,48;1,00;HOROZ
46068,00;863,08;344,16;171,78;2,00;0,87;46892,00;242,19;0,77;0,98;0,78;0,70;0,01;0,00;0,50;0,99;HOROZ
46100,00;847,12;336,27;175,76;1,91;0,85;46735,00;242,27;0,77;0,99;0,81;0,72;0,01;0,00;0,52;0,99;HOROZ
46127,00;862,12;358,66;166,12;2,16;0,89;47134,00;242,34;0,73;0,98;0,78;0,68;0,01;0,00;0,46;0,99;HOROZ
46143,00;832,98;334,31;177,28;1,89;0,85;46616,00;242,39;0,77;0,99;0,84;0,73;0,01;0,00;0,53;0,99;HOROZ
46144,00;856,55;351,33;167,89;2,09;0,88;46630,00;242,39;0,77;0,99;0,79;0,69;0,01;0,00;0,48;1,00;HOROZ
46180,00;850,83;344,08;172,37;2,00;0,87;46881,00;242,48;0,62;0,99;0,80;0,70;0,01;0,00;0,50;0,99;HOROZ
46229,00;832,72;335,54;176,09;1,91;0,85;46809,00;242,61;0,64;0,99;0,84;0,72;0,01;0,00;0,52;1,00;HOROZ
